sessionnat;acam;libelle_acam;departement;domaine;codeqp;libelleqp;cat_cand_exa;libelle_cat_exa;sexe;decision_1;libelle_decision_1;decision_11;libelle_decision_11;effectif
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;8
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;5
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;194
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;451
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;597
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;405
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;62
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;18
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;18
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;1
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;23
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;1
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;2
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;7
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;6
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;7
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;6
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;7
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;20
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;1
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;3
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;1
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;3
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;1
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;2
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;1
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;2
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;2
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;1
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;1
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;3
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;3
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;1
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;1
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;2
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;2
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;2
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;5
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;A;Très bien;;;1
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;1
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;14
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;13
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;4
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;U;Refusé;1
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;7
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;22
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;1
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;1
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;5
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;4
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;4
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;5
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;2
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;3
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;2
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;4
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;5
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;2
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;3
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;U;Refusé;1
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;A;Très bien;;;1
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;3
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;6
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;13
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;4
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;10
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;S;Hors champ;;;2
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;X;Absent;;;2
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;2
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;3
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;1
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;1
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;2
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;1
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;5
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;5
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;7
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;2
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;2
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;1
2022;4;Bordeaux;24;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;3
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;2
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;4
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;X;Absent;;;1
2022;4;Bordeaux;40;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;3
2022;4;Bordeaux;47;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;2
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;3
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;1
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;2
2022;4;Bordeaux;64;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;X;Absent;;;2
2022;4;Bordeaux;33;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;1
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;306
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;536
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;636
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;463
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;105
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;42
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;25
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;1
2022;5;Caen;14;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;48
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;184
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;345
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;409
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;279
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;43
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;15
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;10
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;2
2022;5;Caen;50;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;26
2022;5;Caen;61;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;87
2022;5;Caen;61;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;168
2022;5;Caen;61;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;224
2022;5;Caen;61;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;183
